,test_inet256_thin,test_inet256_thick,test_inet256_nn2,test_inet256_genhalf,test_inet256_ex64,test_inet256_ev2li
45,0.09498564898967743,0.07462851703166962,0.6164323687553406,0.24432839453220367,0.6101973056793213,0.08818134665489197
46,0.044848859310150146,0.005559429991990328,0.5990694761276245,0.27499839663505554,0.6706991195678711,0.19447292387485504
47,0.022636182606220245,0.016671108081936836,0.3382258117198944,0.3355482220649719,0.5698270797729492,0.19432763755321503
48,0.03381014242768288,0.19050973653793335,0.372696191072464,0.24244970083236694,0.6036375164985657,0.08415122330188751
49,0.011669219471514225,0.028170261532068253,0.7850319147109985,0.2634856700897217,0.6849400401115417,0.25964513421058655
50,0.10231814533472061,0.06674841046333313,0.7117036581039429,0.36997154355049133,0.6471440196037292,0.15973766148090363
51,0.12003003060817719,0.06465189903974533,0.5888873338699341,0.2553271949291229,0.5543560981750488,0.16318140923976898
52,0.05665791779756546,0.1504475474357605,0.2878442108631134,0.258304238319397,0.49150896072387695,0.06336192041635513
53,0.0046696411445736885,0.03634133189916611,0.507233202457428,0.3002481758594513,0.6750592589378357,0.07075203210115433
54,0.07993780076503754,0.10794924199581146,0.6404815316200256,0.36199915409088135,0.621212363243103,0.22124238312244415
55,0.041275009512901306,0.1862749457359314,0.5032363533973694,0.33759206533432007,0.6722555756568909,0.09833472967147827
56,0.045354269444942474,0.03093269094824791,0.5383179187774658,0.29417380690574646,0.6483331918716431,0.10426556318998337
57,0.10548500716686249,0.17363722622394562,0.6371226906776428,0.30467668175697327,0.6520365476608276,0.20747750997543335
58,0.018185274675488472,0.1841745525598526,0.4855794310569763,0.3068469762802124,0.6168323755264282,0.0682850107550621
59,0.0183398574590683,0.16370847821235657,0.627562403678894,0.36684420704841614,0.5872706174850464,0.1813681423664093
60,0.06426149606704712,0.09332095831632614,0.6904069185256958,0.3027346432209015,0.5048614144325256,0.10828977823257446
61,0.024788521230220795,0.05541923642158508,0.5277657508850098,0.189209446310997,0.6772838830947876,0.13769790530204773
62,0.07439859211444855,0.0415007509291172,0.7264591455459595,0.3711699843406677,0.6295645236968994,0.27937161922454834
63,0.0749635100364685,0.05125691741704941,0.6804082989692688,0.286011278629303,0.513974666595459,0.2457236647605896
64,0.09866532683372498,0.0493282824754715,0.5133113265037537,0.35978999733924866,0.6211796998977661,0.15026640892028809
65,0.01725005730986595,0.025053199380636215,0.4870137572288513,0.29806089401245117,0.6847377419471741,0.14079272747039795
66,0.09091559797525406,0.08777305483818054,0.5844446420669556,0.28983834385871887,0.5300485491752625,0.10555481165647507
67,0.0721881315112114,0.08383528888225555,0.4840194284915924,0.21513184905052185,0.4754909873008728,0.2425060123205185
68,0.08303861320018768,0.09201439470052719,0.6448334455490112,0.2878436744213104,0.6633114814758301,0.15288212895393372
69,0.14806294441223145,0.16675591468811035,0.5593624114990234,0.33275648951530457,0.6667520999908447,0.1257757842540741
70,0.05318242684006691,0.08095279335975647,0.5578914880752563,0.18736261129379272,0.4712516665458679,0.22613179683685303
71,0.08756431937217712,0.12771371006965637,0.6161912679672241,0.28400394320487976,0.5288282632827759,0.11366807669401169
72,0.051087379455566406,0.26219215989112854,0.6890007853507996,0.2888190448284149,0.625431478023529,0.1365276277065277
73,0.03441401943564415,0.10302849113941193,0.5420606136322021,0.2672106623649597,0.5825516581535339,0.08595123142004013
74,0.07175549864768982,0.03880654275417328,0.6040154695510864,0.28917184472084045,0.6582187414169312,0.12061747908592224
75,0.015022868290543556,0.07985758781433105,0.4737708270549774,0.34428197145462036,0.6273984313011169,0.0967993438243866
76,0.10151265561580658,0.08650806546211243,0.4705360233783722,0.1755947768688202,0.510167121887207,0.30302178859710693
77,0.054788947105407715,0.09940619766712189,0.5115433931350708,0.21887028217315674,0.4442620277404785,0.14549964666366577
78,0.09363716840744019,0.11823645234107971,0.5759379863739014,0.32029396295547485,0.6073184013366699,0.1807136982679367
79,0.08081847429275513,0.044731322675943375,0.5709331631660461,0.3302220404148102,0.5610388517379761,0.09592507034540176
80,0.06604368984699249,0.1202135756611824,0.5760158896446228,0.3054911196231842,0.5091670155525208,0.30249708890914917
81,0.022586515173316002,0.21863768994808197,0.44578611850738525,0.39921921491622925,0.9695686101913452,0.1597994714975357
82,0.0783962681889534,0.20114733278751373,0.44760286808013916,0.32784613966941833,0.6737322211265564,0.11803673952817917
83,0.04369509220123291,0.07882275432348251,0.4707756042480469,0.24419206380844116,0.5216615200042725,0.1485460102558136
84,0.09165984392166138,0.12256631255149841,0.6041185855865479,0.2752169370651245,0.6074709892272949,0.14938737452030182
85,0.11554992198944092,0.07777998596429825,0.6588009595870972,0.3149111270904541,0.6116682887077332,0.1724196821451187
86,0.07608097046613693,0.12181419879198074,0.5283421277999878,0.23853833973407745,0.5937227606773376,0.11135759204626083
87,0.058088719844818115,0.16681304574012756,0.459743857383728,0.2818843722343445,0.6144841909408569,0.1521104872226715
88,0.0047803400084376335,0.03470548242330551,0.379373699426651,0.2521152198314667,0.390440434217453,0.2212529480457306
89,0.06498847901821136,0.09789624810218811,0.4672907590866089,0.3279270827770233,0.4061839282512665,0.1268351674079895
90,0.020674744620919228,0.06469474732875824,0.40847843885421753,0.08620402216911316,0.5506227016448975,0.08405031263828278
91,0.1175767034292221,0.10014533251523972,0.5018300414085388,0.2524557113647461,0.6683448553085327,0.1296873241662979
92,0.09420502185821533,0.17474161088466644,0.6768252849578857,0.3399244546890259,0.5653116106987,0.1787237673997879
93,0.04183023050427437,0.14598748087882996,0.5551753640174866,0.29726752638816833,0.5708416104316711,0.14248284697532654
94,0.024204913526773453,0.012437188997864723,0.5457024574279785,0.32512494921684265,0.5825932621955872,0.10355020314455032
95,0.01606103777885437,0.03387046232819557,0.3826768398284912,0.10810554772615433,0.5181006789207458,0.2078629434108734
96,0.005295641720294952,0.16392654180526733,0.606942892074585,0.3482017517089844,0.633213996887207,0.2312234491109848
97,0.06623464822769165,0.09250149875879288,0.7694615125656128,0.2446943074464798,0.5290860533714294,0.14588266611099243
98,0.10011129826307297,0.2704346776008606,0.48509785532951355,0.27277809381484985,0.553470253944397,0.11394244432449341
99,0.07762052118778229,0.021126607432961464,0.670289933681488,0.26827505230903625,0.5139203667640686,0.16437505185604095
